,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57
265,0,1,1,0,3,0,1,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
266,0,1,0,2,1,3,0,4,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,6,0,0,0,1,2,1,1,5,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
267,0,1,0,2,1,3,0,4,50,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,1,2,3,0,2,4,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1
268,0,0,2,1,4,2,3,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,1,2,3,0,3,3,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
269,0,1,1,0,3,0,6,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
270,0,1,1,0,3,1,1,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
271,0,1,1,0,3,0,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,1,0,4,5,4,7,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1
272,0,1,0,2,1,3,0,1,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,0,0,1,2,1,1,5,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
273,0,0,1,3,0,1,1,3,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,0,1,2,2,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
274,0,1,1,0,3,0,6,7,24,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,1,2,0,4,5,4,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1
275,0,1,0,2,1,3,0,4,-1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,1,2,3,0,2,4,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
276,0,0,1,3,0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,3,0,3,4,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
277,0,0,1,3,0,1,1,3,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,0,1,2,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
278,0,0,1,3,0,1,1,3,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,0,1,2,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1
279,0,0,1,3,0,1,1,3,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,0,1,2,2,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0
280,0,1,0,2,1,3,0,4,21,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,1,2,3,0,2,4,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1
281,0,1,1,0,3,0,1,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0
282,0,1,0,2,1,3,0,6,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,1,1,0,4,5,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0
283,0,1,0,2,1,3,0,4,50,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,1,2,3,0,2,4,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0
284,0,1,0,2,1,3,0,4,-1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,1,2,3,0,2,4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
285,0,1,0,2,2,5,2,0,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,1,2,3,0,3,3,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
286,0,0,2,1,2,2,3,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,0,1,1,4,5,2,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0
287,0,0,2,3,4,4,5,2,30,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,1,2,3,0,3,6,6,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
288,0,0,2,1,2,2,3,5,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,1,2,3,0,3,3,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1
289,0,1,0,2,1,3,0,4,50,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,1,2,3,0,2,4,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
290,0,1,0,2,2,5,2,0,37,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,1,2,3,0,3,3,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1
291,0,1,1,0,3,1,6,7,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,1,2,0,4,5,4,7,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
292,0,0,1,3,0,1,4,3,34,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,0,4,5,4,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
293,0,1,0,0,3,0,6,6,41,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,1,0,4,5,2,4,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0
294,0,1,0,0,3,0,6,1,46,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1
295,0,1,1,0,3,0,6,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1
296,0,0,2,1,4,2,3,5,51,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,3,0,3,6,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1
297,0,0,2,1,4,2,3,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,0,1,1,4,5,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
298,0,0,1,3,0,1,1,3,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,0,0,1,2,2,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
299,0,0,1,3,0,4,5,2,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,2,3,0,3,6,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1
300,0,0,2,3,4,4,5,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,0,0,0,0,1,1,2,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1
301,0,0,2,3,4,4,5,2,2,1,1,1,1,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0,1,1,2,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
302,0,0,2,1,2,2,3,5,25,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,1,2,3,0,3,3,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1
303,0,0,2,1,4,2,3,5,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,0,0,1,1,2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1
304,0,1,0,0,3,0,6,1,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
305,0,1,0,2,2,5,2,4,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,0,0,1,1,4,5,2,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1
306,0,1,0,2,2,5,2,0,37,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,1,2,3,0,3,3,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
307,0,1,0,0,3,0,6,6,41,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,1,0,4,5,2,7,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
308,0,0,1,3,0,4,4,3,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,1,2,3,0,3,6,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
309,0,0,2,1,2,5,2,0,5,1,1,1,1,0,0,0,0,0,1,1,3,0,4,4,3,0,0,0,1,1,4,5,2,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1
310,0,1,0,2,1,5,2,4,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,0,1,1,4,5,2,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0
311,0,0,1,3,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,0,4,5,4,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
312,0,1,1,0,3,0,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,0,4,5,4,7,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
313,0,1,1,0,3,0,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,0,4,5,4,7,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1
314,0,0,2,1,2,2,3,5,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,1,2,3,0,3,3,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
315,0,0,1,3,0,4,1,3,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,2,2,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0
316,0,0,1,3,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,0,4,5,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
317,0,0,1,3,0,1,1,3,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,0,0,1,2,1,1,5,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1
318,0,1,1,0,3,0,6,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,1,2,0,4,5,4,7,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0
319,0,1,0,2,2,5,2,0,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,1,2,3,0,3,3,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
320,0,0,2,1,2,2,3,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,0,1,1,4,5,2,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0
321,0,1,0,0,3,0,6,1,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
322,0,0,2,3,4,4,5,2,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,0,0,1,1,2,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0
323,0,0,2,1,2,5,2,5,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,6,3,0,0,0,1,1,4,5,2,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
324,0,1,1,0,3,0,6,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1
325,0,0,2,1,2,5,2,0,48,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,2,0,1,1,2,3,0,3,3,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
326,0,1,1,0,3,1,1,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
327,0,0,2,1,2,2,3,5,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,1,2,3,0,3,3,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
328,0,0,1,3,0,4,5,2,2,1,1,1,1,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,1,2,2,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
329,0,0,2,1,4,4,5,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,0,0,1,1,2,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
330,0,0,2,1,2,2,3,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,0,1,1,4,5,2,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1
331,0,1,0,2,2,5,2,0,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,1,2,3,0,3,3,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
332,0,1,0,0,3,0,6,1,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,0,1,2,1,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
